:TYPE,:START_ID,:END_ID,kegg_species_id:string,interaction_type:string,kegg:string,kegg_int_type:string
KEGG_INCREASES_EXPRESSION,29418,20467,hsa,expression;indirect effect,#2421:2713,GErel
KEGG_INCREASES_EXPRESSION,39002,18154,hsa,expression,#2421:2461,GErel
KEGG_INCREASES_EXPRESSION,36295,3211,hsa,expression,#2422:1002,GErel
KEGG_INCREASES_EXPRESSION,36295,18320,hsa,expression,#2422:1852,GErel
KEGG_INCREASES_EXPRESSION,42960,20651,hsa,expression,#2422:3117,GErel
KEGG_INCREASES_EXPRESSION,40940,20355,hsa,expression,#2422:2875,GErel
KEGG_INCREASES_EXPRESSION,16821,2821,hsa,expression,#2422:2831,GErel
KEGG_INCREASES_EXPRESSION,37170,13661,hsa,expression,#2422:2659,GErel
KEGG_INCREASES_EXPRESSION,3774,5734,hsa,expression,#2423:1720,GErel
KEGG_INCREASES_EXPRESSION,43828,18032,hsa,expression,#2423:3102,GErel
KEGG_INCREASES_EXPRESSION,40940,13975,hsa,expression,#2423:2870,GErel
KEGG_INCREASES_EXPRESSION,40821,10211,hsa,expression,#2423:2801,GErel
KEGG_INCREASES_EXPRESSION,42675,2908,hsa,expression,#2423:2562,GErel
KEGG_INCREASES_EXPRESSION,39746,5912,hsa,expression,#2424:1510,GErel
KEGG_INCREASES_EXPRESSION,40940,3101,hsa,expression,#2424:2860,GErel
KEGG_INCREASES_EXPRESSION,35166,5586,hsa,expression,#2424:2760,GErel
KEGG_INCREASES_EXPRESSION,16821,14085,hsa,expression,#2424:2533,GErel
KEGG_INCREASES_EXPRESSION,40282,13899,hsa,expression,#2424:3083,GErel
KEGG_INCREASES_EXPRESSION,39722,10018,hsa,expression,#2425:1358,GErel
KEGG_INCREASES_EXPRESSION,38173,13675,hsa,expression;indirect effect,#2425:2731,GErel
KEGG_INCREASES_EXPRESSION,11330,2915,hsa,expression,#2425:2439,GErel
KEGG_INCREASES_EXPRESSION,40821,14021,hsa,expression,#2425:2921,GErel
KEGG_INCREASES_EXPRESSION,43929,14013,hsa,expression,#2425:2849,GErel
KEGG_INCREASES_EXPRESSION,40639,10010,hsa,expression,#2426:1324,GErel
KEGG_INCREASES_EXPRESSION,35166,2890,hsa,expression,#2426:2670,GErel
KEGG_INCREASES_EXPRESSION,8075,5965,hsa,expression,#2426:1915,GErel
KEGG_INCREASES_EXPRESSION,42974,10217,hsa,expression,#2426:3136,GErel
KEGG_INCREASES_EXPRESSION,40940,9915,hsa,expression,#2426:2875,GErel
KEGG_INCREASES_EXPRESSION,36295,14039,hsa,expression,#2426:2831,GErel
KEGG_INCREASES_EXPRESSION,40821,10211,hsa,expression,#2427:1735,GErel
KEGG_INCREASES_EXPRESSION,42820,5792,hsa,expression,#2427:3123,GErel
KEGG_INCREASES_EXPRESSION,40940,9831,hsa,expression,#2427:2870,GErel
KEGG_INCREASES_EXPRESSION,35166,5583,hsa,expression,#2427:2800,GErel
KEGG_INCREASES_EXPRESSION,31112,20516,hsa,expression,#2427:2563,GErel
KEGG_INCREASES_EXPRESSION,35166,9895,hsa,expression,#2428:1715,GErel
KEGG_INCREASES_EXPRESSION,37111,13712,hsa,expression,#2428:3105,GErel
KEGG_INCREASES_EXPRESSION,40940,13887,hsa,expression,#2428:2861,GErel
KEGG_INCREASES_EXPRESSION,36295,2890,hsa,expression,#2428:2769,GErel
KEGG_INCREASES_EXPRESSION,44186,5850,hsa,expression,#2428:2544,GErel
KEGG_INCREASES_EXPRESSION,33842,18248,hsa,expression,#2429:1659,GErel
KEGG_INCREASES_EXPRESSION,20871,18032,hsa,expression,#2429:3091,GErel
KEGG_INCREASES_EXPRESSION,40940,14002,hsa,expression,#2429:2860,GErel
KEGG_INCREASES_EXPRESSION,37423,2890,hsa,expression,#2429:2769,GErel
KEGG_INCREASES_EXPRESSION,35166,20332,hsa,expression,#2429:2532,GErel
KEGG_INCREASES_EXPRESSION,40821,23582,hsa,expression,#2430:1511,GErel
KEGG_INCREASES_EXPRESSION,35166,13922,hsa,expression,#2430:3075,GErel
KEGG_INCREASES_EXPRESSION,40940,20509,hsa,expression,#2430:2857,GErel
KEGG_INCREASES_EXPRESSION,41230,23582,hsa,expression,#2430:2758,GErel
KEGG_INCREASES_EXPRESSION,41914,20656,hsa,expression,#2430:2503,GErel
KEGG_INCREASES_EXPRESSION,37423,18313,hsa,expression,#2431:1477,GErel
KEGG_INCREASES_EXPRESSION,40940,13688,hsa,expression,#2431:2853,GErel
KEGG_INCREASES_EXPRESSION,11006,18431,hsa,expression,#2431:2735,GErel
KEGG_INCREASES_EXPRESSION,30585,20679,hsa,expression,#2431:2430,GErel
KEGG_INCREASES_EXPRESSION,35677,9951,hsa,expression,#2431:3015,GErel
KEGG_INCREASES_EXPRESSION,43828,5665,hsa,expression,#2432:1417,GErel
KEGG_INCREASES_EXPRESSION,11006,5748,hsa,expression,#2432:2735,GErel
KEGG_INCREASES_EXPRESSION,37111,3229,hsa,expression,#2432:2423,GErel
KEGG_INCREASES_EXPRESSION,35957,18032,hsa,expression,#2432:3011,GErel
KEGG_INCREASES_EXPRESSION,40940,20486,hsa,expression,#2432:2853,GErel
KEGG_INCREASES_EXPRESSION,34552,5646,hsa,expression,#2433:1367,GErel
KEGG_INCREASES_EXPRESSION,37170,20234,hsa,expression,#2433:2492,GErel
KEGG_INCREASES_EXPRESSION,35858,3034,hsa,expression;indirect effect,#2433:2978,GErel
KEGG_INCREASES_EXPRESSION,40940,18549,hsa,expression,#2433:2853,GErel
KEGG_INCREASES_EXPRESSION,25376,5492,hsa,expression,#2433:2742,GErel
KEGG_INCREASES_EXPRESSION,40821,10315,hsa,expression,#2434:1337,GErel
KEGG_INCREASES_EXPRESSION,44396,5738,hsa,expression,#2434:2413,GErel
KEGG_INCREASES_EXPRESSION,39813,18032,hsa,expression,#2434:2920,GErel
KEGG_INCREASES_EXPRESSION,43929,10364,hsa,expression,#2434:2850,GErel
KEGG_INCREASES_EXPRESSION,40821,5581,hsa,expression,#2434:2732,GErel
KEGG_INCREASES_EXPRESSION,8075,20656,hsa,expression,#2435:1309,GErel
KEGG_INCREASES_EXPRESSION,39813,18273,hsa,expression,#2435:2920,GErel
KEGG_INCREASES_EXPRESSION,43929,9885,hsa,expression,#2435:2850,GErel
KEGG_INCREASES_EXPRESSION,3707,23591,hsa,expression,#2435:2733,GErel
KEGG_INCREASES_EXPRESSION,3643,9882,hsa,expression,#2435:2414,GErel
KEGG_INCREASES_EXPRESSION,40821,10071,hsa,expression,#2436:1336,GErel
KEGG_INCREASES_EXPRESSION,33715,2932,hsa,expression;indirect effect,#2436:2978,GErel
KEGG_INCREASES_EXPRESSION,40940,23608,hsa,expression,#2436:2852,GErel
KEGG_INCREASES_EXPRESSION,7974,5911,hsa,expression,#2436:2735,GErel
KEGG_INCREASES_EXPRESSION,37170,5605,hsa,expression,#2436:2419,GErel
KEGG_INCREASES_EXPRESSION,37795,18144,hsa,expression,#2437:1348,GErel
KEGG_INCREASES_EXPRESSION,33561,18257,hsa,expression,#2437:2917,GErel
KEGG_INCREASES_EXPRESSION,43929,14188,hsa,expression,#2437:2848,GErel
KEGG_INCREASES_EXPRESSION,35166,13795,hsa,expression,#2437:2732,GErel
KEGG_INCREASES_EXPRESSION,43509,5664,hsa,expression,#2437:2375,GErel
KEGG_INCREASES_EXPRESSION,44186,20656,hsa,expression,#2438:1308,GErel
KEGG_INCREASES_EXPRESSION,41230,5586,hsa,expression,#2438:2879,GErel
KEGG_INCREASES_EXPRESSION,43929,23649,hsa,expression,#2438:2842,GErel
KEGG_INCREASES_EXPRESSION,39264,20246,hsa,expression,#2438:2722,GErel
KEGG_INCREASES_EXPRESSION,44186,5664,hsa,expression,#2438:2375,GErel
KEGG_INCREASES_EXPRESSION,34900,20488,hsa,expression,#2439:1111,GErel
KEGG_INCREASES_EXPRESSION,42960,18197,hsa,expression,#2439:2831,GErel
KEGG_INCREASES_EXPRESSION,39002,20510,hsa,expression,#2439:2610,GErel
KEGG_INCREASES_EXPRESSION,37423,18221,hsa,expression,#2439:1853,GErel
KEGG_INCREASES_EXPRESSION,25199,14124,hsa,expression,#2439:3135,GErel
KEGG_INCREASES_EXPRESSION,40940,20709,hsa,expression,#2439:2874,GErel
KEGG_INCREASES_EXPRESSION,37429,5662,hsa,expression,#2440:2562,GErel
KEGG_INCREASES_EXPRESSION,41230,13671,hsa,expression,#2440:1735,GErel
KEGG_INCREASES_EXPRESSION,16511,18426,hsa,expression,#2440:3105,GErel
KEGG_INCREASES_EXPRESSION,40940,3055,hsa,expression,#2440:2872,GErel
KEGG_INCREASES_EXPRESSION,41232,9836,hsa,expression,#2440:2826,GErel
KEGG_INCREASES_EXPRESSION,44186,20522,hsa,expression,#2441:2548,GErel
KEGG_INCREASES_EXPRESSION,33474,18527,hsa,expression,#2441:1733,GErel
KEGG_INCREASES_EXPRESSION,40821,5745,hsa,expression,#2441:3074,GErel
KEGG_INCREASES_EXPRESSION,40940,2803,hsa,expression,#2441:2861,GErel
KEGG_INCREASES_EXPRESSION,40821,13868,hsa,expression,#2441:2801,GErel
KEGG_INCREASES_EXPRESSION,37388,9890,mmu,expression;indirect effect,#2410:5582,GErel
KEGG_INCREASES_EXPRESSION,44451,20320,mmu,expression,#2410:7436,GErel
KEGG_INCREASES_EXPRESSION,25611,3252,mmu,expression,#2410:7312,GErel
KEGG_INCREASES_EXPRESSION,3681,3175,mmu,expression,#2410:7080,GErel
KEGG_INCREASES_EXPRESSION,33396,20468,mmu,expression,#2410:7755,GErel
KEGG_INCREASES_EXPRESSION,39956,3018,mmu,expression,#2411:5610,GErel
KEGG_INCREASES_EXPRESSION,44078,13891,mmu,expression,#2411:7313,GErel
KEGG_INCREASES_EXPRESSION,42843,9837,mmu,expression,#2411:7095,GErel
KEGG_INCREASES_EXPRESSION,25588,13977,mmu,expression,#2411:7697,GErel
KEGG_INCREASES_EXPRESSION,40592,13960,mmu,expression,#2411:7434,GErel
KEGG_INCREASES_EXPRESSION,43109,2809,mmu,expression,#2412:5517,GErel
KEGG_INCREASES_EXPRESSION,36030,5821,mmu,expression;indirect effect,#2412:7024,GErel
KEGG_INCREASES_EXPRESSION,36937,10345,mmu,expression,#2412:7743,GErel
KEGG_INCREASES_EXPRESSION,40592,13821,mmu,expression,#2412:7435,GErel
KEGG_INCREASES_EXPRESSION,42716,13665,mmu,expression;indirect effect,#2412:7311,GErel
KEGG_INCREASES_EXPRESSION,16671,13977,mmu,expression,#2413:5547,GErel
KEGG_INCREASES_EXPRESSION,3681,14055,mmu,expression;missing interaction,#2413:7748,GErel
KEGG_INCREASES_EXPRESSION,44451,3084,mmu,expression,#2413:7437,GErel
KEGG_INCREASES_EXPRESSION,7667,20540,mmu,expression,#2413:7313,GErel
KEGG_INCREASES_EXPRESSION,3681,10218,mmu,expression,#2413:7080,GErel
KEGG_INCREASES_EXPRESSION,39956,18101,mmu,expression,#2414:5609,GErel
KEGG_INCREASES_EXPRESSION,44451,20331,mmu,expression,#2414:7440,GErel
KEGG_INCREASES_EXPRESSION,30929,10227,mmu,expression,#2414:7330,GErel
KEGG_INCREASES_EXPRESSION,36987,18153,mmu,expression,#2414:7103,GErel
KEGG_INCREASES_EXPRESSION,40832,23536,mmu,expression,#2414:7756,GErel
KEGG_INCREASES_EXPRESSION,3726,3167,mmu,expression,#2415:5609,GErel
KEGG_INCREASES_EXPRESSION,44451,9904,mmu,expression,#2415:7442,GErel
KEGG_INCREASES_EXPRESSION,39347,18546,mmu,expression,#2415:7338,GErel
KEGG_INCREASES_EXPRESSION,42843,20524,mmu,expression,#2415:7103,GErel
KEGG_INCREASES_EXPRESSION,39180,20364,mmu,expression,#2415:7773,GErel
KEGG_INCREASES_EXPRESSION,40681,5582,mmu,expression,#2416:6003,GErel
KEGG_INCREASES_EXPRESSION,34639,2990,mmu,expression,#2416:7163,GErel
KEGG_INCREASES_EXPRESSION,36937,13787,mmu,expression,#2416:7536,GErel
KEGG_INCREASES_EXPRESSION,36914,18528,mmu,expression,#2416:7404,GErel
KEGG_INCREASES_EXPRESSION,34577,20551,mmu,expression,#2417:5208,GErel
KEGG_INCREASES_EXPRESSION,30929,18296,mmu,expression,#2417:6154,GErel
KEGG_INCREASES_EXPRESSION,11135,20524,mmu,expression,#2417:7732,GErel
KEGG_INCREASES_EXPRESSION,40592,23540,mmu,expression,#2417:7434,GErel
KEGG_INCREASES_EXPRESSION,35144,3252,mmu,expression;indirect effect,#2417:7310,GErel
KEGG_INCREASES_EXPRESSION,29321,5810,mmu,expression,#2418:5780,GErel
KEGG_INCREASES_EXPRESSION,37897,5833,mmu,expression,#2418:7548,GErel
KEGG_INCREASES_EXPRESSION,44451,14176,mmu,expression,#2418:7425,GErel
KEGG_INCREASES_EXPRESSION,42317,5758,mmu,expression,#2418:7214,GErel
KEGG_INCREASES_EXPRESSION,42258,5501,mmu,expression,#2419:5445,GErel
KEGG_INCREASES_EXPRESSION,37897,2830,mmu,expression,#2419:7453,GErel
KEGG_INCREASES_EXPRESSION,25611,18546,mmu,expression,#2419:7383,GErel
KEGG_INCREASES_EXPRESSION,44078,9837,mmu,expression,#2419:7093,GErel
KEGG_INCREASES_EXPRESSION,16413,20260,mmu,expression,#2420:5207,GErel
KEGG_INCREASES_EXPRESSION,43905,5953,mmu,expression,#2420:7314,GErel
KEGG_INCREASES_EXPRESSION,38955,18272,mmu,expression;indirect effect,#2420:6989,GErel
KEGG_INCREASES_EXPRESSION,43109,5810,mmu,expression,#2420:7743,GErel
KEGG_INCREASES_EXPRESSION,44451,10310,mmu,expression,#2420:7437,GErel
KEGG_INCREASES_EXPRESSION,34652,13734,mmu,expression,#2421:6142,GErel
KEGG_INCREASES_EXPRESSION,31054,5810,mmu,expression,#2421:7670,GErel
KEGG_INCREASES_EXPRESSION,44451,13855,mmu,expression,#2421:7427,GErel
KEGG_INCREASES_EXPRESSION,29082,18560,mmu,expression,#2421:7259,GErel
KEGG_INCREASES_EXPRESSION,44078,18101,mmu,expression,#2422:5609,GErel
KEGG_INCREASES_EXPRESSION,40681,18546,mmu,expression,#2422:7483,GErel
KEGG_INCREASES_EXPRESSION,7793,5628,mmu,expression,#2422:7413,GErel
KEGG_INCREASES_EXPRESSION,8025,18346,mmu,expression,#2422:7147,GErel
KEGG_INCREASES_EXPRESSION,34577,20585,mmu,expression,#2423:5205,GErel
KEGG_INCREASES_EXPRESSION,40592,13925,mmu,expression,#2423:7434,GErel
KEGG_INCREASES_EXPRESSION,25611,14042,mmu,expression,#2423:7311,GErel
KEGG_INCREASES_EXPRESSION,38651,18556,mmu,expression;indirect effect,#2423:6987,GErel
KEGG_INCREASES_EXPRESSION,11135,3207,mmu,expression,#2423:7732,GErel
KEGG_INCREASES_EXPRESSION,36151,3167,mmu,expression,#2424:5610,GErel
KEGG_INCREASES_EXPRESSION,41656,18196,mmu,expression,#2424:7455,GErel
KEGG_INCREASES_EXPRESSION,37636,5974,mmu,expression,#2424:7400,GErel
KEGG_INCREASES_EXPRESSION,25594,13815,mmu,expression,#2424:7155,GErel
KEGG_INCREASES_EXPRESSION,30929,20371,mmu,expression,#2424:7790,GErel
KEGG_INCREASES_EXPRESSION,35144,20389,mmu,expression;indirect effect,#2425:6152,GErel
KEGG_INCREASES_EXPRESSION,31054,18528,mmu,expression,#2425:7670,GErel
KEGG_INCREASES_EXPRESSION,40592,23506,mmu,expression,#2425:7430,GErel
KEGG_INCREASES_EXPRESSION,25611,13817,mmu,expression,#2425:7300,GErel
KEGG_INCREASES_EXPRESSION,37581,20524,mmu,expression;indirect effect,#2426:5462,GErel
KEGG_INCREASES_EXPRESSION,35110,20417,mmu,expression,#2426:7454,GErel
KEGG_INCREASES_EXPRESSION,37861,10149,mmu,expression,#2426:7384,GErel
KEGG_INCREASES_EXPRESSION,37897,10110,mmu,expression,#2426:7129,GErel
KEGG_INCREASES_EXPRESSION,33590,5707,mmu,expression;missing interaction,#2427:4890,GErel
KEGG_INCREASES_EXPRESSION,7793,2826,mmu,expression,#2427:6155,GErel
KEGG_INCREASES_EXPRESSION,25505,18528,mmu,expression,#2427:7670,GErel
KEGG_INCREASES_EXPRESSION,40592,18543,mmu,expression,#2427:7429,GErel
KEGG_INCREASES_EXPRESSION,42057,3252,mmu,expression;indirect effect,#2427:7308,GErel
KEGG_INCREASES_EXPRESSION,44337,14118,mmu,expression,#2428:5465,GErel
KEGG_INCREASES_EXPRESSION,44451,9872,mmu,expression,#2428:7440,GErel
KEGG_INCREASES_EXPRESSION,40681,13898,mmu,expression,#2428:7340,GErel
KEGG_INCREASES_EXPRESSION,42843,18346,mmu,expression,#2428:7095,GErel
KEGG_INCREASES_EXPRESSION,30694,3104,mmu,expression,#2428:7758,GErel
KEGG_INCREASES_EXPRESSION,37897,10373,mmu,expression,#2429:6143,GErel
KEGG_INCREASES_EXPRESSION,43074,20589,mmu,expression,#2429:7163,GErel
KEGG_INCREASES_EXPRESSION,40681,20538,mmu,expression,#2429:7482,GErel
KEGG_INCREASES_EXPRESSION,7793,13966,mmu,expression,#2429:7413,GErel
KEGG_INCREASES_EXPRESSION,34577,18019,mmu,expression,#2430:5208,GErel
KEGG_INCREASES_EXPRESSION,38955,18346,mmu,expression;indirect effect,#2430:6987,GErel
KEGG_INCREASES_EXPRESSION,42333,13813,mmu,expression;indirect effect,#2430:7627,GErel
KEGG_INCREASES_EXPRESSION,44451,13792,mmu,expression,#2430:7426,GErel
KEGG_INCREASES_EXPRESSION,42716,13746,mmu,expression,#2430:7288,GErel
KEGG_INCREASES_EXPRESSION,40860,14022,mmu,expression,#2431:5445,GErel
KEGG_INCREASES_EXPRESSION,41696,18218,mmu,expression,#2431:7665,GErel
KEGG_INCREASES_EXPRESSION,40592,20677,mmu,expression,#2431:7430,GErel
KEGG_INCREASES_EXPRESSION,37861,13746,mmu,expression,#2431:7311,GErel
KEGG_INCREASES_EXPRESSION,25611,13873,mmu,expression,#2431:7092,GErel
KEGG_INCREASES_EXPRESSION,25505,5608,mmu,expression,#2432:5517,GErel
KEGG_INCREASES_EXPRESSION,43109,5810,mmu,expression,#2432:7660,GErel
KEGG_INCREASES_EXPRESSION,40592,2801,mmu,expression,#2432:7429,GErel
KEGG_INCREASES_EXPRESSION,35144,13746,mmu,expression;indirect effect,#2432:7310,GErel
KEGG_INCREASES_EXPRESSION,42843,5856,mmu,expression,#2432:7061,GErel
KEGG_INCREASES_EXPRESSION,37861,14054,mmu,expression,#2433:5432,GErel
KEGG_INCREASES_EXPRESSION,40592,20742,mmu,expression,#2433:7431,GErel
KEGG_INCREASES_EXPRESSION,25611,13746,mmu,expression,#2433:7311,GErel
KEGG_INCREASES_EXPRESSION,30694,18031,mmu,expression,#2433:7039,GErel
KEGG_INCREASES_EXPRESSION,16671,3004,mmu,expression,#2433:7696,GErel
KEGG_INCREASES_EXPRESSION,34577,18234,mmu,expression,#2434:5445,GErel
KEGG_INCREASES_EXPRESSION,25594,2809,mmu,expression,#2434:7013,GErel
KEGG_INCREASES_EXPRESSION,37861,14091,mmu,expression,#2434:7550,GErel
KEGG_INCREASES_EXPRESSION,44451,20306,mmu,expression,#2434:7426,GErel
KEGG_INCREASES_EXPRESSION,25611,5693,mmu,expression,#2434:7300,GErel
KEGG_INCREASES_EXPRESSION,34577,20567,mmu,expression,#2435:5210,GErel
KEGG_INCREASES_EXPRESSION,36914,5761,mmu,expression,#2435:6977,GErel
KEGG_INCREASES_EXPRESSION,29077,5954,mmu,expression,#2435:7576,GErel
KEGG_INCREASES_EXPRESSION,44451,20682,mmu,expression,#2435:7426,GErel
KEGG_INCREASES_EXPRESSION,25611,20435,mmu,expression,#2435:7300,GErel
KEGG_INCREASES_EXPRESSION,16413,18528,mmu,expression,#2436:5210,GErel
KEGG_INCREASES_EXPRESSION,7793,18156,mmu,expression,#2436:6155,GErel
KEGG_INCREASES_EXPRESSION,35529,18506,mmu,expression,#2436:7576,GErel
KEGG_INCREASES_EXPRESSION,40592,18089,mmu,expression,#2436:7427,GErel
KEGG_INCREASES_EXPRESSION,30929,13817,mmu,expression,#2436:7283,GErel
KEGG_INCREASES_EXPRESSION,33590,13659,mmu,expression,#2437:5330,GErel
KEGG_INCREASES_EXPRESSION,3726,13817,mmu,expression,#2437:6155,GErel
KEGG_INCREASES_EXPRESSION,7715,23494,mmu,expression,#2437:7544,GErel
KEGG_INCREASES_EXPRESSION,44451,14145,mmu,expression,#2437:7420,GErel
KEGG_INCREASES_EXPRESSION,25175,20512,mmu,expression,#2437:7214,GErel
KEGG_INCREASES_EXPRESSION,44078,5781,mmu,expression,#2438:5111,GErel
KEGG_INCREASES_EXPRESSION,37861,18083,mmu,expression,#2438:6017,GErel
KEGG_INCREASES_EXPRESSION,38136,9988,mmu,expression,#2438:7145,GErel
KEGG_INCREASES_EXPRESSION,36937,20323,mmu,expression,#2438:7788,GErel
KEGG_INCREASES_EXPRESSION,37861,20619,mmu,expression,#2438:7482,GErel
KEGG_INCREASES_EXPRESSION,37861,18271,mmu,expression,#2438:7383,GErel
KEGG_INCREASES_EXPRESSION,39347,18083,mmu,expression,#2439:6003,GErel
KEGG_INCREASES_EXPRESSION,34732,3162,mmu,expression,#2439:7786,GErel
KEGG_INCREASES_EXPRESSION,44451,10184,mmu,expression,#2439:7451,GErel
KEGG_INCREASES_EXPRESSION,37861,20642,mmu,expression,#2439:7339,GErel
KEGG_INCREASES_EXPRESSION,37861,9968,mmu,expression,#2439:7133,GErel
KEGG_INCREASES_EXPRESSION,37861,18546,mmu,expression,#2440:6016,GErel
KEGG_INCREASES_EXPRESSION,33396,13705,mmu,expression,#2440:7754,GErel
KEGG_INCREASES_EXPRESSION,44451,10004,mmu,expression,#2440:7439,GErel
KEGG_INCREASES_EXPRESSION,20910,10054,mmu,expression,#2440:7337,GErel
KEGG_INCREASES_EXPRESSION,25611,5985,mmu,expression,#2440:7134,GErel
KEGG_INCREASES_EXPRESSION,7777,20581,mmu,expression,#2441:5626,GErel
KEGG_INCREASES_EXPRESSION,40592,20347,mmu,expression,#2441:7434,GErel
KEGG_INCREASES_EXPRESSION,25245,13891,mmu,expression,#2441:7314,GErel
KEGG_INCREASES_EXPRESSION,42843,2836,mmu,expression,#2441:7096,GErel
KEGG_INCREASES_EXPRESSION,25611,13817,mmu,expression,#2441:7772,GErel
KEGG_INCREASES_EXPRESSION,43778,5861,rno,expression,#2410:10241,GErel
KEGG_INCREASES_EXPRESSION,35333,13910,rno,expression,#2410:11574,GErel
KEGG_INCREASES_EXPRESSION,36675,10042,rno,expression,#2410:12187,GErel
KEGG_INCREASES_EXPRESSION,3637,20243,rno,expression,#2410:11856,GErel
KEGG_INCREASES_EXPRESSION,37000,5853,rno,expression,#2411:10238,GErel
KEGG_INCREASES_EXPRESSION,36675,10173,rno,expression,#2411:12173,GErel
KEGG_INCREASES_EXPRESSION,3637,20459,rno,expression,#2411:11854,GErel
KEGG_INCREASES_EXPRESSION,37236,14066,rno,expression,#2411:11574,GErel
KEGG_INCREASES_EXPRESSION,35014,3140,rno,expression,#2412:9788,GErel
KEGG_INCREASES_EXPRESSION,10996,14156,rno,expression,#2412:11552,GErel
KEGG_INCREASES_EXPRESSION,43475,10042,rno,expression,#2412:12184,GErel
KEGG_INCREASES_EXPRESSION,40928,3182,rno,expression,#2412:11861,GErel
KEGG_INCREASES_EXPRESSION,3779,2961,rno,expression,#2413:9758,GErel
KEGG_INCREASES_EXPRESSION,8033,18072,rno,expression,#2413:12174,GErel
KEGG_INCREASES_EXPRESSION,3637,3077,rno,expression,#2413:11855,GErel
KEGG_INCREASES_EXPRESSION,37018,5963,rno,expression,#2413:11540,GErel
KEGG_INCREASES_EXPRESSION,16658,20305,rno,expression,#2414:9721,GErel
KEGG_INCREASES_EXPRESSION,32268,10042,rno,expression,#2414:11838,GErel
KEGG_INCREASES_EXPRESSION,20940,10031,rno,expression,#2414:11498,GErel
KEGG_INCREASES_EXPRESSION,16833,18463,rno,expression,#2414:12136,GErel
KEGG_INCREASES_EXPRESSION,37089,13731,rno,expression;indirect effect,#2415:9629,GErel
KEGG_INCREASES_EXPRESSION,20778,5724,rno,expression,#2415:11418,GErel
KEGG_INCREASES_EXPRESSION,8148,18252,rno,expression,#2415:11970,GErel
KEGG_INCREASES_EXPRESSION,44191,18474,rno,expression,#2415:11757,GErel
KEGG_INCREASES_EXPRESSION,41683,10236,rno,expression,#2416:9278,GErel
KEGG_INCREASES_EXPRESSION,34692,10114,rno,expression,#2416:10350,GErel
KEGG_INCREASES_EXPRESSION,40928,20265,rno,expression,#2416:11866,GErel
KEGG_INCREASES_EXPRESSION,11350,20515,rno,expression,#2416:11701,GErel
KEGG_INCREASES_EXPRESSION,37096,13689,rno,expression,#2416:12200,GErel
KEGG_INCREASES_EXPRESSION,40285,9979,rno,expression,#2417:9787,GErel
KEGG_INCREASES_EXPRESSION,37063,10042,rno,expression,#2417:12072,GErel
KEGG_INCREASES_EXPRESSION,36713,20279,rno,expression,#2417:11813,GErel
KEGG_INCREASES_EXPRESSION,43940,3148,rno,expression,#2417:11501,GErel
KEGG_INCREASES_EXPRESSION,37000,20242,rno,expression,#2418:9599,GErel
KEGG_INCREASES_EXPRESSION,3637,10367,rno,expression,#2418:11869,GErel
KEGG_INCREASES_EXPRESSION,36713,18106,rno,expression,#2418:11704,GErel
KEGG_INCREASES_EXPRESSION,42647,14079,rno,expression,#2418:11406,GErel
KEGG_INCREASES_EXPRESSION,42218,18122,rno,expression,#2418:12227,GErel
KEGG_INCREASES_EXPRESSION,43379,13796,rno,expression,#2419:9934,GErel
KEGG_INCREASES_EXPRESSION,10996,13702,rno,expression,#2419:11505,GErel
KEGG_INCREASES_EXPRESSION,36713,5979,rno,expression,#2419:11982,GErel
KEGG_INCREASES_EXPRESSION,37000,5697,rno,expression,#2419:11771,GErel
KEGG_INCREASES_EXPRESSION,37000,20342,rno,expression,#2420:9599,GErel
KEGG_INCREASES_EXPRESSION,3637,13942,rno,expression,#2420:11868,GErel
KEGG_INCREASES_EXPRESSION,36605,10340,rno,expression,#2420:11722,GErel
KEGG_INCREASES_EXPRESSION,36528,10358,rno,expression,#2420:11408,GErel
KEGG_INCREASES_EXPRESSION,36713,5697,rno,expression,#2421:9048,GErel
KEGG_INCREASES_EXPRESSION,29308,9864,rno,expression,#2421:10343,GErel
KEGG_INCREASES_EXPRESSION,37018,14170,rno,expression,#2421:12264,GErel
KEGG_INCREASES_EXPRESSION,40928,10020,rno,expression,#2421:11860,GErel
KEGG_INCREASES_EXPRESSION,35603,20483,rno,expression,#2421:11676,GErel
KEGG_INCREASES_EXPRESSION,33386,2921,rno,expression,#2422:10222,GErel
KEGG_INCREASES_EXPRESSION,42647,20576,rno,expression,#2422:11834,GErel
KEGG_INCREASES_EXPRESSION,20940,3148,rno,expression,#2422:11559,GErel
KEGG_INCREASES_EXPRESSION,16658,20365,rno,expression,#2422:12135,GErel
KEGG_INCREASES_EXPRESSION,43711,5546,rno,expression;indirect effect,#2423:9755,GErel
KEGG_INCREASES_EXPRESSION,37000,20420,rno,expression,#2423:11539,GErel
KEGG_INCREASES_EXPRESSION,42489,13702,rno,expression,#2423:12184,GErel
KEGG_INCREASES_EXPRESSION,32564,5840,rno,expression,#2423:11844,GErel
KEGG_INCREASES_EXPRESSION,44166,18078,rno,expression,#2424:9788,GErel
KEGG_INCREASES_EXPRESSION,36069,10173,rno,expression,#2424:12131,GErel
KEGG_INCREASES_EXPRESSION,37000,18511,rno,expression,#2424:11813,GErel
KEGG_INCREASES_EXPRESSION,44325,18180,rno,expression,#2424:11534,GErel
KEGG_INCREASES_EXPRESSION,41014,13936,rno,expression,#2425:9756,GErel
KEGG_INCREASES_EXPRESSION,41683,10236,rno,expression,#2425:11562,GErel
